Date;Turno;Id_trans;Mesa;Id_garzon;pax;Codigo;Description;Categoria;Quantity;Precio
18-05-2022;PM;2148;4;11;5;F9;Ravioles de Osobuco;Fondo;1;8100
18-05-2022;PM;2148;4;11;5;E4;Ensalada Toscana ;Entrada;1;8000
18-05-2022;PM;2148;4;11;5;B18;Jugo Frambuesa;Bar;1;2800
18-05-2022;PM;2148;4;11;5;B16;Jugo Mango;Bar;1;2800
18-05-2022;PM;2148;4;11;5;P2;Torta de Merengue ;Postre;1;4000
18-05-2022;PM;2148;4;11;5;P1;Tiramisu;Postre;1;4000
18-05-2022;PM;2148;4;11;5;B19;Infusion;Bar;1;2000
18-05-2022;PM;2148;4;11;5;B15;Cafe;Bar;2;2300
18-05-2022;PM;2149;5;11;2;B18;Jugo Frambuesa;Bar;2;2800
18-05-2022;PM;2149;5;11;2;F5;Mero al Azafran ;Fondo;1;10500
18-05-2022;PM;2149;5;11;2;F8;Fetuccini mar;Fondo;1;9000
18-05-2022;PM;2149;5;11;2;B19;Infusion;Bar;1;2000
18-05-2022;PM;2149;5;11;2;P4;Ensalada de Frutos ;Postre;1;4000
18-05-2022;PM;2150;6;11;4;B1;Pisco Sour;Bar;2;3000
18-05-2022;PM;2150;6;11;4;B16;Jugo Mango;Bar;2;2800
18-05-2022;PM;2150;6;11;4;E3;Ensalada salmon Ahum;Entrada;1;10900
18-05-2022;PM;2150;6;11;4;F4;Garron de Cordero;Fondo;1;12000
18-05-2022;PM;2150;6;11;4;F9;Ravioles de Osobuco;Fondo;2;8100
18-05-2022;PM;2150;6;11;4;E3;Ensalada salmon Ahum;Entrada;1;10900
18-05-2022;PM;2150;6;11;4;F1;Saltimboca de Filete;Fondo;1;12100
18-05-2022;PM;2150;6;11;4;B19;Infusion;Bar;3;2000
18-05-2022;PM;2151;7;12;5;E6;Berenjenas al Parmesano;Entrada;1;6500
18-05-2022;PM;2151;7;12;5;B2;Mojito;Bar;2;4200
18-05-2022;PM;2151;7;12;5;B10;Aperol ;Bar;2;3800
18-05-2022;PM;2151;7;12;5;F9;Ravioles de Osobuco;Fondo;2;8100
18-05-2022;PM;2151;7;12;5;F5;Mero al Azafran ;Fondo;1;10500
18-05-2022;PM;2151;7;12;5;B16;Jugo Mango;Bar;1;2800
18-05-2022;PM;2151;7;12;5;B13;Agua sin gas;Bar;1;2000
18-05-2022;PM;2151;7;12;5;B8;Negroni;Bar;1;4500
18-05-2022;PM;2151;7;12;5;E4;Ensalada Toscana ;Entrada;1;8000
18-05-2022;PM;2151;7;12;5;F2;Pollo Ahumado;Fondo;1;10800
18-05-2022;PM;2151;7;12;5;B19;Infusion;Bar;2;2000
18-05-2022;PM;2151;7;12;5;B15;Cafe;Bar;1;2300
18-05-2022;PM;2151;7;12;5;B6;Copa Vino Blanco;Bar;2;2800
18-05-2022;PM;2152;8;12;3;B1;Pisco Sour;Bar;2;3000
18-05-2022;PM;2152;8;12;3;B16;Jugo Mango;Bar;1;2800
18-05-2022;PM;2152;8;12;3;E5;Carpaccio de Ostiones;Entrada;1;12500
18-05-2022;PM;2152;8;12;3;E6;Berenjenas al Parmesano;Entrada;1;6500
18-05-2022;PM;2152;8;12;3;F1;Saltimboca de Filete;Fondo;1;12100
18-05-2022;PM;2152;8;12;3;B13;Agua sin gas;Bar;1;2000
18-05-2022;PM;2152;8;12;3;B17;Jugo Pina;Bar;1;2800
18-05-2022;PM;2152;8;12;3;B6;Copa Vino Blanco;Bar;1;2800
18-05-2022;PM;2152;8;12;3;P3;Mousse de Castanas;Postre;1;4000
18-05-2022;PM;2152;8;12;3;P4;Ensalada de Frutos ;Postre;1;4000
18-05-2022;PM;2152;8;12;3;B19;Infusion;Bar;2;2000
18-05-2022;PM;2153;9;13;2;B16;Jugo Mango;Bar;1;2800
18-05-2022;PM;2153;9;13;2;B5;Copa Espumante;Bar;1;3000
18-05-2022;PM;2153;9;13;2;F5;Mero al Azafran ;Fondo;1;10500
18-05-2022;PM;2153;9;13;2;F8;Fetuccini mar;Fondo;1;9000
18-05-2022;PM;2153;9;13;2;P4;Ensalada de Frutos ;Postre;1;4000
18-05-2022;PM;2153;9;13;2;P1;Tiramisu;Postre;1;4000
18-05-2022;PM;2153;9;13;2;B19;Infusion;Bar;2;2000
18-05-2022;PM;2154;10;13;2;B17;Jugo Pina;Bar;1;2800
18-05-2022;PM;2154;10;13;2;B14;Agua con gas;Bar;1;2000
18-05-2022;PM;2154;10;13;2;B7;Copa Vino Tinto;Bar;2;2800
18-05-2022;PM;2154;10;13;2;E4;Ensalada Toscana ;Entrada;1;8000
18-05-2022;PM;2154;10;13;2;F1;Saltimboca de Filete;Fondo;1;12100
18-05-2022;PM;2154;10;13;2;B19;Infusion;Bar;1;2000
18-05-2022;PM;2154;10;13;2;P1;Tiramisu;Postre;2;4000
19-05-2022;AM;2155;1;10;2;B1;Pisco Sour;Bar;2;3000
19-05-2022;AM;2155;1;10;2;E1;Tapas y Antipasto;Entrada;1;9800
19-05-2022;AM;2155;1;10;2;F1;Saltimboca de Filete;Fondo;1;12100
19-05-2022;AM;2155;1;10;2;F8;Fetuccini mar;Fondo;1;9000
19-05-2022;AM;2155;1;10;2;B7;Copa Vino Tinto;Bar;1;2800
19-05-2022;AM;2155;1;10;2;B6;Copa Vino Blanco;Bar;1;2800
19-05-2022;AM;2155;1;10;2;B15;Cafe;Bar;1;2300
19-05-2022;AM;2156;2;10;4;B17;Jugo Pina;Bar;1;2800
19-05-2022;AM;2156;2;10;4;B18;Jugo Frambuesa;Bar;1;2800
19-05-2022;AM;2156;2;10;4;B13;Agua sin gas;Bar;2;2000
19-05-2022;AM;2156;2;10;4;B16;Jugo Mango;Bar;1;2800
19-05-2022;AM;2156;2;10;4;E1;Tapas y Antipasto;Entrada;1;9800
19-05-2022;AM;2156;2;10;4;E5;Carpaccio de Ostiones;Entrada;1;12500
19-05-2022;AM;2156;2;10;4;F1;Saltimboca de Filete;Fondo;1;12100
19-05-2022;AM;2156;2;10;4;F3;Asado de Tira;Fondo;1;12800
19-05-2022;AM;2156;2;10;4;F7;Corvina a la Plancha;Fondo;1;10500
19-05-2022;AM;2156;2;10;4;F8;Fetuccini mar;Fondo;1;9000
19-05-2022;AM;2156;2;10;4;B6;Copa Vino Blanco;Bar;1;2800
19-05-2022;AM;2156;2;10;4;B7;Copa Vino Tinto;Bar;2;2800
19-05-2022;AM;2156;2;10;4;B15;Cafe;Bar;3;2300
19-05-2022;AM;2157;3;10;5;B14;Agua con gas;Bar;5;2000
19-05-2022;AM;2157;3;10;5;B6;Copa Vino Blanco;Bar;1;2800
19-05-2022;AM;2157;3;10;5;B16;Jugo Mango;Bar;1;2800
19-05-2022;AM;2157;3;10;5;F6;Atun Rojo a la Grilla ;Fondo;1;15500
19-05-2022;AM;2157;3;10;5;F7;Corvina a la Plancha;Fondo;1;10500
19-05-2022;AM;2157;3;10;5;F8;Fetuccini mar;Fondo;1;9000
19-05-2022;AM;2157;3;10;5;F9;Ravioles de Osobuco;Fondo;1;8100
19-05-2022;AM;2157;3;10;5;F10;Sorrentinos de Calabaza;Fondo;1;8100
19-05-2022;AM;2157;3;10;5;B15;Cafe;Bar;1;2300
19-05-2022;AM;2158;4;11;3;B13;Agua sin gas;Bar;1;2000
19-05-2022;AM;2158;4;11;3;B14;Agua con gas;Bar;1;2000
19-05-2022;AM;2158;4;11;3;B17;Jugo Pina;Bar;1;2800
19-05-2022;AM;2158;4;11;3;E3;Ensalada salmon Ahum;Entrada;1;10900
19-05-2022;AM;2158;4;11;3;E4;Ensalada Toscana ;Entrada;1;8000
19-05-2022;AM;2158;4;11;3;F8;Fetuccini mar;Fondo;1;9000
19-05-2022;AM;2159;5;11;2;B17;Jugo Pina;Bar;3;2800
19-05-2022;AM;2159;5;11;2;F8;Fetuccini mar;Fondo;1;9000
19-05-2022;AM;2159;5;11;2;F1;Saltimboca de Filete;Fondo;1;12100
19-05-2022;AM;2159;5;11;2;B15;Cafe;Bar;1;2300
19-05-2022;AM;2159;5;11;2;P3;Mousse de Castanas;Postre;1;4000
19-05-2022;AM;2160;6;11;4;B16;Jugo Mango;Bar;3;2800
19-05-2022;AM;2160;6;11;4;B14;Agua con gas;Bar;2;2000
19-05-2022;AM;2160;6;11;4;F9;Ravioles de Osobuco;Fondo;1;8100
19-05-2022;AM;2160;6;11;4;F10;Sorrentinos de Calabaza;Fondo;1;8100
19-05-2022;AM;2160;6;11;4;E3;Ensalada salmon Ahum;Entrada;1;10900
19-05-2022;AM;2160;6;11;4;F5;Mero al Azafran ;Fondo;1;10500
19-05-2022;AM;2160;6;11;4;B15;Cafe;Bar;4;2300
19-05-2022;PM;2161;1;10;2;B1;Pisco Sour;Bar;1;3000
19-05-2022;PM;2161;1;10;2;B5;Copa Espumante;Bar;1;3000
19-05-2022;PM;2161;1;10;2;E5;Carpaccio de Ostiones;Entrada;1;12500
19-05-2022;PM;2161;1;10;2;F1;Saltimboca de Filete;Fondo;1;12100
19-05-2022;PM;2161;1;10;2;F2;Pollo Ahumado;Fondo;1;10800
19-05-2022;PM;2161;1;10;2;B7;Copa Vino Tinto;Bar;1;2800
19-05-2022;PM;2161;1;10;2;B13;Agua sin gas;Bar;1;2000
19-05-2022;PM;2161;1;10;2;P1;Tiramisu;Postre;2;4000
19-05-2022;PM;2161;1;10;2;B19;Infusion;Bar;2;2000
19-05-2022;PM;2162;2;10;5;B6;Copa Vino Blanco;Bar;2;2800
19-05-2022;PM;2162;2;10;5;B5;Copa Espumante;Bar;1;3000
19-05-2022;PM;2162;2;10;5;B1;Pisco Sour;Bar;1;3000
19-05-2022;PM;2162;2;10;5;E1;Tapas y Antipasto;Entrada;1;9800
19-05-2022;PM;2162;2;10;5;E6;Berenjenas al Parmesano;Entrada;1;6500
19-05-2022;PM;2162;2;10;5;F1;Saltimboca de Filete;Fondo;2;12100
19-05-2022;PM;2162;2;10;5;F7;Corvina a la Plancha;Fondo;1;10500
19-05-2022;PM;2162;2;10;5;F9;Ravioles de Osobuco;Fondo;1;8100
19-05-2022;PM;2162;2;10;5;F8;Fetuccini mar;Fondo;1;9000
19-05-2022;PM;2162;2;10;5;B19;Infusion;Bar;2;2000
19-05-2022;PM;2162;2;10;5;B17;Jugo Pina;Bar;1;2800
19-05-2022;PM;2162;2;10;5;B14;Agua con gas;Bar;2;2000
19-05-2022;PM;2162;2;10;5;B7;Copa Vino Tinto;Bar;2;2800
19-05-2022;PM;2162;2;10;5;P3;Mousse de Castanas;Postre;2;4000
19-05-2022;PM;2163;3;10;3;B17;Jugo Pina;Bar;1;2800
19-05-2022;PM;2163;3;10;3;B5;Copa Espumante;Bar;2;3000
19-05-2022;PM;2163;3;10;3;F7;Corvina a la Plancha;Fondo;1;10500
19-05-2022;PM;2163;3;10;3;F10;Sorrentinos de Calabaza;Fondo;1;8100
19-05-2022;PM;2163;3;10;3;P3;Mousse de Castanas;Postre;1;4000
19-05-2022;PM;2163;3;10;3;P1;Tiramisu;Postre;1;4000
19-05-2022;PM;2163;3;10;3;B14;Agua con gas;Bar;1;2000
19-05-2022;PM;2164;4;11;5;B1;Pisco Sour;Bar;3;3000
19-05-2022;PM;2164;4;11;5;B4;Margarita;Bar;1;4200
19-05-2022;PM;2164;4;11;5;B2;Mojito;Bar;1;4200
19-05-2022;PM;2164;4;11;5;E1;Tapas y Antipasto;Entrada;1;9800
19-05-2022;PM;2164;4;11;5;E2;Tartaro de Atun;Entrada;1;10900
19-05-2022;PM;2164;4;11;5;F2;Pollo Ahumado;Fondo;1;10800
19-05-2022;PM;2164;4;11;5;F1;Saltimboca de Filete;Fondo;2;12100
19-05-2022;PM;2164;4;11;5;F9;Ravioles de Osobuco;Fondo;1;8100
19-05-2022;PM;2164;4;11;5;E4;Ensalada Toscana ;Entrada;1;8000
19-05-2022;PM;2164;4;11;5;B17;Jugo Pina;Bar;1;2800
19-05-2022;PM;2164;4;11;5;B16;Jugo Mango;Bar;1;2800
19-05-2022;PM;2164;4;11;5;P2;Torta de Merengue ;Postre;1;4000
19-05-2022;PM;2164;4;11;5;P3;Mousse de Castanas;Postre;1;4000
19-05-2022;PM;2164;4;11;5;B19;Infusion;Bar;1;2000
19-05-2022;PM;2164;4;11;5;B15;Cafe;Bar;2;2300
19-05-2022;PM;2165;5;11;2;B18;Jugo Frambuesa;Bar;2;2800
19-05-2022;PM;2165;5;11;2;F9;Ravioles de Osobuco;Fondo;1;8100
19-05-2022;PM;2165;5;11;2;F8;Fetuccini mar;Fondo;1;9000
19-05-2022;PM;2165;5;11;2;B19;Infusion;Bar;1;2000
19-05-2022;PM;2165;5;11;2;P4;Ensalada de Frutos ;Postre;1;4000
19-05-2022;PM;2166;6;11;4;B1;Pisco Sour;Bar;2;3000
19-05-2022;PM;2166;6;11;4;B16;Jugo Mango;Bar;2;2800
19-05-2022;PM;2166;6;11;4;E3;Ensalada salmon Ahum;Entrada;1;10900
19-05-2022;PM;2166;6;11;4;F3;Asado de Tira;Fondo;1;12800
19-05-2022;PM;2166;6;11;4;F7;Corvina a la Plancha;Fondo;2;10500
19-05-2022;PM;2166;6;11;4;E2;Tartaro de Atun;Entrada;1;10900
19-05-2022;PM;2166;6;11;4;E1;Tapas y Antipasto;Entrada;1;9800
19-05-2022;PM;2166;6;11;4;B19;Infusion;Bar;3;2000
19-05-2022;PM;2167;7;12;5;E6;Berenjenas al Parmesano;Entrada;1;6500
19-05-2022;PM;2167;7;12;5;B12;Vermouth;Bar;2;3200
19-05-2022;PM;2167;7;12;5;B11;Ramazzotti;Bar;2;3800
19-05-2022;PM;2167;7;12;5;F9;Ravioles de Osobuco;Fondo;2;8100
19-05-2022;PM;2167;7;12;5;F5;Mero al Azafran ;Fondo;1;10500
19-05-2022;PM;2167;7;12;5;B16;Jugo Mango;Bar;1;2800
19-05-2022;PM;2167;7;12;5;B13;Agua sin gas;Bar;1;2000
19-05-2022;PM;2167;7;12;5;B14;Agua con gas;Bar;1;2000
19-05-2022;PM;2167;7;12;5;E3;Ensalada salmon Ahum;Entrada;1;10900
19-05-2022;PM;2167;7;12;5;F2;Pollo Ahumado;Fondo;1;10800
19-05-2022;PM;2167;7;12;5;B19;Infusion;Bar;2;2000
19-05-2022;PM;2167;7;12;5;B15;Cafe;Bar;1;2300
19-05-2022;PM;2167;7;12;5;B7;Copa Vino Tinto;Bar;3;2800
19-05-2022;PM;2168;8;12;3;B5;Copa Espumante;Bar;2;3000
19-05-2022;PM;2168;8;12;3;B18;Jugo Frambuesa;Bar;1;2800
19-05-2022;PM;2168;8;12;3;E5;Carpaccio de Ostiones;Entrada;1;12500
19-05-2022;PM;2168;8;12;3;E2;Tartaro de Atun;Entrada;1;10900
19-05-2022;PM;2168;8;12;3;F7;Corvina a la Plancha;Fondo;1;10500
19-05-2022;PM;2168;8;12;3;B13;Agua sin gas;Bar;1;2000
19-05-2022;PM;2168;8;12;3;B17;Jugo Pina;Bar;1;2800
19-05-2022;PM;2168;8;12;3;B6;Copa Vino Blanco;Bar;1;2800
19-05-2022;PM;2168;8;12;3;P3;Mousse de Castanas;Postre;1;4000
19-05-2022;PM;2168;8;12;3;P4;Ensalada de Frutos ;Postre;1;4000
19-05-2022;PM;2168;8;12;3;B19;Infusion;Bar;1;2000
19-05-2022;PM;2169;9;13;2;B16;Jugo Mango;Bar;1;2800
19-05-2022;PM;2169;9;13;2;B17;Jugo Pina;Bar;1;2800
19-05-2022;PM;2169;9;13;2;F5;Mero al Azafran ;Fondo;1;10500
19-05-2022;PM;2169;9;13;2;F8;Fetuccini mar;Fondo;1;9000
19-05-2022;PM;2169;9;13;2;P2;Torta de Merengue ;Postre;1;4000
19-05-2022;PM;2169;9;13;2;P1;Tiramisu;Postre;1;4000
19-05-2022;PM;2169;9;13;2;B19;Infusion;Bar;2;2000
19-05-2022;PM;2170;10;13;2;B17;Jugo Pina;Bar;1;2800
19-05-2022;PM;2170;10;13;2;B14;Agua con gas;Bar;1;2000
19-05-2022;PM;2170;10;13;2;B18;Jugo Frambuesa;Bar;1;2800
19-05-2022;PM;2170;10;13;2;E4;Ensalada Toscana ;Entrada;1;8000
19-05-2022;PM;2170;10;13;2;F1;Saltimboca de Filete;Fondo;1;12100
19-05-2022;PM;2170;10;13;2;B19;Infusion;Bar;1;2000
19-05-2022;PM;2170;10;13;2;P1;Tiramisu;Postre;1;4000
20-05-2022;AM;2171;1;10;2;B1;Pisco Sour;Bar;2;3000
20-05-2022;AM;2171;1;10;2;E1;Tapas y Antipasto;Entrada;1;9800
20-05-2022;AM;2171;1;10;2;F1;Saltimboca de Filete;Fondo;1;12100
20-05-2022;AM;2171;1;10;2;F8;Fetuccini mar;Fondo;1;9000
20-05-2022;AM;2171;1;10;2;B7;Copa Vino Tinto;Bar;1;2800
20-05-2022;AM;2171;1;10;2;B6;Copa Vino Blanco;Bar;1;2800
20-05-2022;AM;2171;1;10;2;B15;Cafe;Bar;1;2300
20-05-2022;AM;2172;2;10;4;B17;Jugo Pina;Bar;1;2800
20-05-2022;AM;2172;2;10;4;B18;Jugo Frambuesa;Bar;1;2800
20-05-2022;AM;2172;2;10;4;B13;Agua sin gas;Bar;2;2000
20-05-2022;AM;2172;2;10;4;B16;Jugo Mango;Bar;1;2800
20-05-2022;AM;2172;2;10;4;E1;Tapas y Antipasto;Entrada;1;9800
20-05-2022;AM;2172;2;10;4;E5;Carpaccio de Ostiones;Entrada;1;12500
20-05-2022;AM;2172;2;10;4;F1;Saltimboca de Filete;Fondo;1;12100
20-05-2022;AM;2172;2;10;4;F3;Asado de Tira;Fondo;1;12800
20-05-2022;AM;2172;2;10;4;F7;Corvina a la Plancha;Fondo;1;10500
20-05-2022;AM;2172;2;10;4;F8;Fetuccini mar;Fondo;1;9000
20-05-2022;AM;2172;2;10;4;B6;Copa Vino Blanco;Bar;1;2800
20-05-2022;AM;2172;2;10;4;B7;Copa Vino Tinto;Bar;2;2800
20-05-2022;AM;2172;2;10;4;B15;Cafe;Bar;3;2300
20-05-2022;AM;2173;3;10;5;B14;Agua con gas;Bar;5;2000
20-05-2022;AM;2173;3;10;5;B6;Copa Vino Blanco;Bar;1;2800
20-05-2022;AM;2173;3;10;5;B16;Jugo Mango;Bar;1;2800
20-05-2022;AM;2173;3;10;5;F6;Atun Rojo a la Grilla ;Fondo;1;15500
20-05-2022;AM;2173;3;10;5;F7;Corvina a la Plancha;Fondo;1;10500
20-05-2022;AM;2173;3;10;5;F8;Fetuccini mar;Fondo;1;9000
20-05-2022;AM;2173;3;10;5;F9;Ravioles de Osobuco;Fondo;1;8100
20-05-2022;AM;2173;3;10;5;F10;Sorrentinos de Calabaza;Fondo;1;8100
20-05-2022;AM;2173;3;10;5;B15;Cafe;Bar;1;2300
20-05-2022;AM;2174;4;11;3;B13;Agua sin gas;Bar;1;2000
20-05-2022;AM;2174;4;11;3;B14;Agua con gas;Bar;1;2000
20-05-2022;AM;2174;4;11;3;B17;Jugo Pina;Bar;1;2800
20-05-2022;AM;2174;4;11;3;E3;Ensalada salmon Ahum;Entrada;1;10900
20-05-2022;AM;2174;4;11;3;E4;Ensalada Toscana ;Entrada;1;8000
20-05-2022;AM;2174;4;11;3;F8;Fetuccini mar;Fondo;1;9000
20-05-2022;AM;2175;5;11;2;B17;Jugo Pina;Bar;3;2800
20-05-2022;AM;2175;5;11;2;F8;Fetuccini mar;Fondo;1;9000
20-05-2022;AM;2175;5;11;2;F1;Saltimboca de Filete;Fondo;1;12100
20-05-2022;AM;2175;5;11;2;B15;Cafe;Bar;1;2300
20-05-2022;AM;2175;5;11;2;P3;Mousse de Castanas;Postre;1;4000
20-05-2022;AM;2176;6;11;4;B16;Jugo Mango;Bar;3;2800
20-05-2022;AM;2176;6;11;4;B14;Agua con gas;Bar;2;2000
20-05-2022;AM;2176;6;11;4;F9;Ravioles de Osobuco;Fondo;1;8100
20-05-2022;AM;2176;6;11;4;F10;Sorrentinos de Calabaza;Fondo;1;8100
20-05-2022;AM;2176;6;11;4;E3;Ensalada salmon Ahum;Entrada;1;10900
20-05-2022;AM;2176;6;11;4;F5;Mero al Azafran ;Fondo;1;10500
20-05-2022;AM;2176;6;11;4;B15;Cafe;Bar;4;2300
20-05-2022;PM;2177;1;10;2;B1;Pisco Sour;Bar;1;3000
20-05-2022;PM;2177;1;10;2;B5;Copa Espumante;Bar;1;3000
20-05-2022;PM;2177;1;10;2;E5;Carpaccio de Ostiones;Entrada;1;12500
20-05-2022;PM;2177;1;10;2;F1;Saltimboca de Filete;Fondo;1;12100
20-05-2022;PM;2177;1;10;2;F2;Pollo Ahumado;Fondo;1;10800
20-05-2022;PM;2177;1;10;2;B7;Copa Vino Tinto;Bar;1;2800
20-05-2022;PM;2177;1;10;2;B13;Agua sin gas;Bar;1;2000
20-05-2022;PM;2177;1;10;2;P1;Tiramisu;Postre;2;4000
20-05-2022;PM;2177;1;10;2;B19;Infusion;Bar;2;2000
20-05-2022;PM;2178;2;10;5;B6;Copa Vino Blanco;Bar;2;2800
20-05-2022;PM;2178;2;10;5;B5;Copa Espumante;Bar;1;3000
20-05-2022;PM;2178;2;10;5;B1;Pisco Sour;Bar;1;3000
20-05-2022;PM;2178;2;10;5;E1;Tapas y Antipasto;Entrada;1;9800
20-05-2022;PM;2178;2;10;5;E6;Berenjenas al Parmesano;Entrada;1;6500
20-05-2022;PM;2178;2;10;5;F1;Saltimboca de Filete;Fondo;2;12100
20-05-2022;PM;2178;2;10;5;F7;Corvina a la Plancha;Fondo;1;10500
20-05-2022;PM;2178;2;10;5;F9;Ravioles de Osobuco;Fondo;1;8100
20-05-2022;PM;2178;2;10;5;F8;Fetuccini mar;Fondo;1;9000
20-05-2022;PM;2178;2;10;5;B19;Infusion;Bar;2;2000
20-05-2022;PM;2178;2;10;5;B17;Jugo Pina;Bar;1;2800
20-05-2022;PM;2178;2;10;5;B14;Agua con gas;Bar;2;2000
20-05-2022;PM;2178;2;10;5;B7;Copa Vino Tinto;Bar;2;2800
20-05-2022;PM;2178;2;10;5;P3;Mousse de Castanas;Postre;2;4000
20-05-2022;PM;2179;3;10;3;B17;Jugo Pina;Bar;1;2800
20-05-2022;PM;2179;3;10;3;B5;Copa Espumante;Bar;2;3000
20-05-2022;PM;2179;3;10;3;F7;Corvina a la Plancha;Fondo;1;10500
20-05-2022;PM;2179;3;10;3;F10;Sorrentinos de Calabaza;Fondo;1;8100
20-05-2022;PM;2179;3;10;3;P3;Mousse de Castanas;Postre;1;4000
20-05-2022;PM;2179;3;10;3;P1;Tiramisu;Postre;1;4000
20-05-2022;PM;2179;3;10;3;B14;Agua con gas;Bar;1;2000
20-05-2022;PM;2180;4;11;5;B1;Pisco Sour;Bar;3;3000
20-05-2022;PM;2180;4;11;5;B4;Margarita;Bar;1;4200
20-05-2022;PM;2180;4;11;5;B2;Mojito;Bar;1;4200
20-05-2022;PM;2180;4;11;5;E1;Tapas y Antipasto;Entrada;1;9800
20-05-2022;PM;2180;4;11;5;E2;Tartaro de Atun;Entrada;1;10900
20-05-2022;PM;2180;4;11;5;F2;Pollo Ahumado;Fondo;1;10800
20-05-2022;PM;2180;4;11;5;F1;Saltimboca de Filete;Fondo;2;12100
20-05-2022;PM;2180;4;11;5;F9;Ravioles de Osobuco;Fondo;1;8100
20-05-2022;PM;2180;4;11;5;E4;Ensalada Toscana ;Entrada;1;8000
20-05-2022;PM;2180;4;11;5;B17;Jugo Pina;Bar;1;2800
20-05-2022;PM;2180;4;11;5;B16;Jugo Mango;Bar;1;2800
20-05-2022;PM;2180;4;11;5;P2;Torta de Merengue ;Postre;1;4000
20-05-2022;PM;2180;4;11;5;P3;Mousse de Castanas;Postre;1;4000
20-05-2022;PM;2180;4;11;5;B19;Infusion;Bar;1;2000
20-05-2022;PM;2180;4;11;5;B15;Cafe;Bar;2;2300
20-05-2022;PM;2181;5;11;2;B18;Jugo Frambuesa;Bar;2;2800
20-05-2022;PM;2181;5;11;2;F9;Ravioles de Osobuco;Fondo;1;8100
20-05-2022;PM;2181;5;11;2;F8;Fetuccini mar;Fondo;1;9000
20-05-2022;PM;2181;5;11;2;B19;Infusion;Bar;1;2000
20-05-2022;PM;2181;5;11;2;P4;Ensalada de Frutos ;Postre;1;4000
20-05-2022;PM;2182;6;11;4;B1;Pisco Sour;Bar;2;3000
20-05-2022;PM;2182;6;11;4;B12;Vermouth;Bar;2;3200
20-05-2022;PM;2182;6;11;4;E3;Ensalada salmon Ahum;Entrada;1;10900
20-05-2022;PM;2182;6;11;4;F3;Asado de Tira;Fondo;1;12800
20-05-2022;PM;2182;6;11;4;F7;Corvina a la Plancha;Fondo;2;10500
20-05-2022;PM;2182;6;11;4;E2;Tartaro de Atun;Entrada;1;10900
20-05-2022;PM;2182;6;11;4;E1;Tapas y Antipasto;Entrada;1;9800
20-05-2022;PM;2182;6;11;4;B15;Cafe;Bar;3;2300
20-05-2022;PM;2183;7;12;5;E6;Berenjenas al Parmesano;Entrada;1;6500
20-05-2022;PM;2183;7;12;5;B12;Vermouth;Bar;2;3200
20-05-2022;PM;2183;7;12;5;B11;Ramazzotti;Bar;2;3800
20-05-2022;PM;2183;7;12;5;F9;Ravioles de Osobuco;Fondo;2;8100
20-05-2022;PM;2183;7;12;5;F5;Mero al Azafran ;Fondo;1;10500
20-05-2022;PM;2183;7;12;5;B16;Jugo Mango;Bar;1;2800
20-05-2022;PM;2183;7;12;5;B13;Agua sin gas;Bar;1;2000
20-05-2022;PM;2183;7;12;5;B14;Agua con gas;Bar;1;2000
20-05-2022;PM;2183;7;12;5;E3;Ensalada salmon Ahum;Entrada;1;10900
20-05-2022;PM;2183;7;12;5;F2;Pollo Ahumado;Fondo;1;10800
20-05-2022;PM;2183;7;12;5;B19;Infusion;Bar;2;2000
20-05-2022;PM;2183;7;12;5;B15;Cafe;Bar;1;2300
20-05-2022;PM;2183;7;12;5;B7;Copa Vino Tinto;Bar;3;2800
20-05-2022;PM;2184;8;12;3;B5;Copa Espumante;Bar;2;3000
20-05-2022;PM;2184;8;12;3;B18;Jugo Frambuesa;Bar;1;2800
20-05-2022;PM;2184;8;12;3;E5;Carpaccio de Ostiones;Entrada;1;12500
20-05-2022;PM;2184;8;12;3;E2;Tartaro de Atun;Entrada;1;10900
20-05-2022;PM;2184;8;12;3;F7;Corvina a la Plancha;Fondo;1;10500
20-05-2022;PM;2184;8;12;3;B13;Agua sin gas;Bar;1;2000
20-05-2022;PM;2184;8;12;3;B17;Jugo Pina;Bar;1;2800
20-05-2022;PM;2184;8;12;3;B6;Copa Vino Blanco;Bar;1;2800
20-05-2022;PM;2184;8;12;3;P3;Mousse de Castanas;Postre;1;4000
20-05-2022;PM;2184;8;12;3;P4;Ensalada de Frutos ;Postre;1;4000
20-05-2022;PM;2184;8;12;3;B19;Infusion;Bar;1;2000
20-05-2022;PM;2185;9;13;2;B16;Jugo Mango;Bar;1;2800
20-05-2022;PM;2185;9;13;2;B17;Jugo Pina;Bar;1;2800
20-05-2022;PM;2185;9;13;2;F5;Mero al Azafran ;Fondo;1;10500
20-05-2022;PM;2185;9;13;2;F8;Fetuccini mar;Fondo;1;9000
20-05-2022;PM;2185;9;13;2;P2;Torta de Merengue ;Postre;1;4000
20-05-2022;PM;2185;9;13;2;P1;Tiramisu;Postre;1;4000
20-05-2022;PM;2185;9;13;2;B19;Infusion;Bar;2;2000
20-05-2022;PM;2186;10;13;2;B17;Jugo Pina;Bar;1;2800
20-05-2022;PM;2186;10;13;2;B14;Agua con gas;Bar;1;2000
20-05-2022;PM;2186;10;13;2;B18;Jugo Frambuesa;Bar;1;2800
20-05-2022;PM;2186;10;13;2;E4;Ensalada Toscana ;Entrada;1;8000
20-05-2022;PM;2186;10;13;2;F1;Saltimboca de Filete;Fondo;1;12100
